id,name,host_id,host_name,host_since,host_is_superhost,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,availability_365,minimum_nights,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,col_31,col_32,col_33,col_34
797798184020858112,park4free & walk to honkytonks! balcony!,30995912,Jessica Joy,4/11/15,t,13,t,t,16,District 19,36.154994,-86.770497,353,2,Entire home/apt,6,1 bath,1,3,$187.00 ,81,4.61,4.94,4.89,4.88,4.94,4.93,4.89,4.88,,,,
797842252480377344,classy nash penthouse*walk2broadway*pool!*king bed,151787588,Cindy & Dean,9/23/17,t,3,t,t,4,District 19,36.1548886,-86.7754139,150,1,Entire home/apt,6,1 bath,1,4,$351.00 ,81,4.79,5,4.99,5,4.88,4.99,4.99,4.86,,,,
797851597795620096,piano bar penthouse-gr8 city views!-downtown nash!,56606767,Todd,1/29/16,t,1,t,f,1,District 19,36.1548886,-86.7754139,137,2,Entire home/apt,6,1 bath,1,4,$257.00 ,71,4.11,4.99,4.99,4.97,4.89,5,4.97,4.9,,,,
798024088550324224,slagledipityville lake house * lakefront * near dt,15527749,Lorena,5/14/14,t,1,t,t,1,District 29,36.1011837151528,-86.60767193,251,2,Entire home/apt,6,2 baths,3,3,$193.00 ,29,2.1,4.9,4.9,4.9,4.9,4.9,4.79,4.83,,,,
798393173813041792,affordable private bedroom, Brentwood Adjacent,21646527,Danielle,9/22/14,t,4,t,t,4,District 27,36.05098,-86.72918,49,30,Private room,1,1.5 baths,1,1,$70.00 ,3,0.21,5,5,5,5,5,5,5,,,
798520228170182144,the backstage bungalow | 10 mins to broadway,48799959,Dwight,11/11/15,t,1,t,t,1,District 21,36.160392,-86.836559,175,2,Entire home/apt,6,2 baths,3,4,$172.00 ,58,3.56,4.91,4.9,4.97,4.97,5,4.36,4.81,,,,
798654463252096128,that 70’s boot house,99395542,Julie,10/12/16,f,1,t,t,2,District 15,36.17205,-86.69784,341,2,Entire home/apt,12,3 baths,4,11,$345.00 ,12,0.79,4.83,4.83,4.92,4.92,5,4.83,4.92,,,,
799499389031868544,nash gold, 2 Bd/2 Bth, Sleeps 6, Walk to Broadway,176989394,Val,3/6/18,t,2,t,t,9,District 19,36.1744079,-86.7813561,285,2,Entire home/apt,6,2 baths,2,NA,"",17,1.09,4.82,4.82,4.53,4.88,4.94,4.65,4.76,
800025399241069952,new sapphire room en suite ultimate skyline view,411045737,Olu & Kele,7/5/21,t,4,t,t,4,District 2,36.19713,-86.7805,100,31,Private room,2,1 bath,1,2,$55.00 ,2,0.18,5,5,5,5,5,5,5,,,,
800067788201634560,newly furnished opal room ultimate skyline view,411045737,Olu & Kele,7/5/21,t,4,t,t,4,District 2,36.19612,-86.78207,136,31,Private room,2,1 bath,1,2,$50.00 ,2,0.13,5,5,5,5,5,5,5,,,,
800091721826061312,private suite #1 near vanderbilt - females only,154571895,Lisa,10/14/17,t,3,t,t,5,District 2,36.1878075,-86.8129772,292,31,Private room,1,1.5 baths,1,1,$45.00 ,1,0.15,5,5,5,5,5,5,5,,,,
800166394522110720,brand new - 10 mins from broadway,495055170,Lawrence,1/8/23,t,1,t,t,1,District 8,36.2467120258079,-86.73763601,324,2,Entire home/apt,9,2.5 baths,3,7,$187.00 ,62,3.8,4.92,4.97,4.81,4.95,4.95,4.73,4.95,,,,
800259004758372480,julep house - private hideaway 5 min from downtown,41518419,Caleb,8/15/15,t,1,t,t,1,District 21,36.17549,-86.80886,159,2,Entire home/apt,12,3 baths,4,6,$327.00 ,9,0.61,5,5,5,5,5,4.78,4.89,,,,
800602810073532544,*best by broadway*top floor*pool*balcony*parking*,504026793,Morgan,3/5/23,f,1,t,t,1,District 19,36.1548886,-86.7754139,266,1,Entire home/apt,6,1 bath,1,7,$262.00 ,96,5.96,4.96,4.97,4.9,4.84,4.97,4.98,4.89,,,,
800655737587393024,rustic charm at legends of music city!,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 6,36.1757,-86.75859,316,1,Entire home/apt,6,2 baths,2,2,$58.00 ,15,0.89,4.6,5,5,3.8,4.53,4.6,4.73,,,,
800685261537175552,rooftop hot tub skyline views! game room! 12 beds,115505661,Chris,2/8/17,t,95,t,t,99,District 2,36.19616,-86.82908,308,2,Entire home/apt,16,4 baths,4,12,$241.00 ,45,2.61,4.87,4.93,4.82,4.87,4.84,4.67,4.8,,,,
800883659539247872,business traveler's rest,166867422,Gerald,1/9/18,t,2,t,t,2,District 11,36.20653,-86.58886,175,30,Private room,2,1 bath,1,1,$45.00 ,2,0.19,5,5,5,5,5,5,5,,,,
800885128151121920,2x homes for big groups! 1.4mi to broadway and dt!,18330359,Jason,7/18/14,t,7,t,t,7,District 21,36.16224,-86.80942,305,1,Entire home/apt,16,5 baths,6,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
800911518166453504,cultured coach -mins to broadway - private rooftop,20772148,GoodNight,8/31/14,f,232,t,t,370,District 17,36.14301,-86.79051,329,1,Entire home/apt,10,3.5 baths,4,NA,"",18,1.12,4.72,4.5,4.56,4.61,4.89,4.78,4.44,,,,
801351382185231744,the indigo - free parking - 13 mins to broadway,85360355,StayLocal,7/22/16,f,124,t,t,129,District 8,36.23287,-86.7254,321,1,Entire home/apt,10,3 baths,3,NA,"",21,1.28,4.29,4.62,4.52,4.33,4.57,3.9,4.48,,,,
801385375831558528,modern 4 bed space in walkable area -3 mi downtown,470954029,Pete,7/22/22,t,16,t,t,16,District 5,36.193485,-86.7628117,358,1,Entire home/apt,8,2 baths,2,4,$158.00 ,37,2.27,4.89,4.92,4.95,4.95,4.97,4.89,4.92,,,,
801393141029264256,beautiful condo near nashville,401232693,Alex,5/12/21,f,1,t,t,1,District 4,36.03416,-86.77799,363,192,Entire home/apt,6,2 baths,2,2,$104.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
801471731880516736,stunner on delaware/city views/2 rftop decks,104850762,DC Capital,11/22/16,f,25,t,t,25,District 21,36.15461,-86.82019,232,2,Entire home/apt,12,5 baths,5,NA,"",31,2.01,4.81,4.77,4.68,4.84,4.84,4.74,4.81,,,,
801473907786940032,the topaz - 13 mins from broadway,85360355,StayLocal,7/22/16,f,124,t,t,129,District 8,36.23305,-86.72542,305,1,Entire home/apt,10,3 baths,3,NA,"",19,1.26,4.58,4.95,4.84,4.74,5,4.58,4.84,,,,
801489534701195648,east nashville executive suite,10536819,Liz,12/10/13,t,1,t,t,1,District 5,36.20306,-86.74561,309,30,Entire home/apt,2,1 bath,1,0,$78.00 ,2,0.34,5,5,5,5,5,5,5,,,,
801489763075709696,hall house: rooftop retreat in northeast nashville,6675690,Isabeau And Shaun,5/31/13,t,64,t,t,84,District 8,36.24196,-86.73818,352,2,Entire home/apt,6,2.5 baths,2,3,$182.00 ,37,2.37,4.84,4.81,4.78,4.95,4.89,4.78,4.7,,,,
801523748660870144,the shiloh suite - riverfront condo,85360355,StayLocal,7/22/16,f,124,t,t,129,District 19,36.17419,-86.78221,332,1,Entire home/apt,6,1 bath,1,3,$89.00 ,48,2.86,4.81,4.75,4.71,4.94,4.9,4.44,4.52,,,,
801611698426352128,duplex close to bna,310663525,Jennifer,11/19/19,f,1,t,t,1,District 29,36.0895,-86.64339,62,2,Entire home/apt,5,1.5 baths,2,2,$98.00 ,65,4.11,4.89,4.91,4.92,4.89,4.97,4.54,4.89,,,,
801631270077973504,4 bedroom penthouse w/rftop deck/beautiful views,104850762,DC Capital,11/22/16,f,25,t,t,25,District 21,36.15948,-86.81805,274,2,Entire home/apt,12,3.5 baths,4,4,$308.00 ,24,1.94,4.92,4.92,4.92,4.88,4.96,4.63,4.75,,,,
801686482934403712,the loose seal: an arrested development theme home,495441641,Arielle,1/10/23,f,2,t,t,2,District 5,36.1960384,-86.7700468,72,30,Entire home/apt,6,2 baths,2,2,$116.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
802125980679984640,famous hidden gem, Nashville Retreat Cozy Getaway,9708144,Lucas And Emmy,10/29/13,t,1,t,t,1,District 19,36.1510541,-86.7920971,136,1,Entire home/apt,4,1 bath,1,2,$170.00 ,122,7.35,4.93,4.94,4.87,4.98,4.98,4.93,4.88,,,
802133070268775680,stallion stable - rooftop deck - mins to downtown,20772148,GoodNight,8/31/14,f,232,t,t,370,District 20,36.14708,-86.85841,291,1,Entire home/apt,12,4 baths,4,4,$231.00 ,27,1.69,4.63,4.78,4.78,4.52,4.7,4.41,4.56,,,,
802707003278689920,740 lower unit rooms,313355796,Harriet,11/30/19,f,1,t,f,1,District 2,36.22413,-86.81347,88,1,Entire home/apt,4,1 bath,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
802859992412322048,nashville apartment - walk to geodis and weho!,495712994,Nathan,1/12/23,t,1,t,t,1,District 17,36.12572,-86.75533,300,30,Entire home/apt,4,1 bath,1,NA,"",3,0.23,5,4.67,4.67,5,5,4,4.33,,,,
802875327284756864,corporate or extended stay gem in east nashville!,495717580,MarSull,1/12/23,f,1,f,t,1,District 6,36.1844539,-86.742291,364,31,Entire home/apt,12,2.5 baths,4,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
802914779193314816,rockin' records - rooftop deck - mins to broadway!,20772148,GoodNight,8/31/14,f,232,t,t,370,District 20,36.14532,-86.85838,303,1,Entire home/apt,12,4 baths,4,4,$231.00 ,12,0.8,4.75,5,4.83,4.5,4.92,4.67,4.42,,,,
802914812234626688,vintage nashville-mins to broadway-private rooftop,20772148,GoodNight,8/31/14,f,232,t,t,370,District 20,36.14649,-86.85903,312,1,Entire home/apt,12,4 baths,4,5,$242.00 ,5,0.38,4.6,4.6,4.6,4.6,4.6,4.6,4.4,,,,
802914845861763456,bohemian luxe - rooftop deck - mins to broadway!,20772148,GoodNight,8/31/14,f,232,t,t,370,District 20,36.14724,-86.86043,334,1,Entire home/apt,12,4 baths,4,4,$230.00 ,4,0.28,4.75,4.5,4,4.75,5,4.25,4.5,,,,
802938102578214400,luxury at it's finest/rftop deck,104850762,DC Capital,11/22/16,f,25,t,t,25,District 21,36.15957,-86.8163,332,2,Entire home/apt,8,2.5 baths,2,2,$190.00 ,17,1.23,4.65,4.71,5,4.47,4.71,4.53,4.59,,,,
802944943730782208,bachelorette's dream/rftop deck/penthouse,104850762,DC Capital,11/22/16,f,25,t,t,25,District 21,36.1578,-86.81753,335,2,Entire home/apt,8,2.5 baths,2,NA,"",25,1.53,4.48,4.6,4.52,4.44,4.8,4.28,4.32,,,,
802969649217995776,the jolene hideaway 5 mins to dt!,204764359,April,7/24/18,t,2,t,t,2,District 5,36.18153,-86.77136,345,2,Entire home/apt,4,1 bath,1,2,$150.00 ,40,2.56,4.88,4.95,4.88,4.9,4.9,4.68,4.85,,,,
803421256580712576,home in south nashville,454484302,Brian,4/15/22,f,1,t,t,1,District 17,36.13819,-86.77092,341,2,Entire home/apt,12,4.5 baths,5,8,$524.00 ,18,1.24,4.56,4.72,4.61,4.67,4.61,4.72,4.33,,,,
803506711946755968,n8 ~ huge condo w/ rooftop ~ walk to attractions,260899725,Kevin,5/9/19,t,54,t,t,56,District 6,36.1757939,-86.7589479,306,3,Entire home/apt,10,3.5 baths,3,5,$249.00 ,18,1.1,4.83,4.83,5,4.94,4.94,4.5,4.61,,,,
803699110387545216,sunnyside east nashville cottage,374972408,Crystal,11/9/20,t,1,t,t,1,District 7,36.2069250030081,-86.72769762,157,3,Entire home/apt,4,1 bath,2,1,$144.00 ,21,2.89,5,5,4.9,5,5,5,4.95,,,,
803799824409545344,east nashville guest house,363825835,Mignon,8/22/20,t,1,t,t,1,District 6,36.17453,-86.73883,263,30,Entire home/apt,1,1 bath,1,1,$69.00 ,4,0.29,5,4.5,5,5,5,5,4.5,,,,
804244821452469504,private suite #2 near vanderbilt - females only,154571895,Lisa,10/14/17,t,3,t,t,5,District 2,36.18841,-86.81277,324,31,Private room,1,1.5 baths,1,1,$45.00 ,2,0.12,4.5,5,5,5,5,4.5,5,,,,
804281530461226496,modern urban oasis-minutes to broadway,146884195,David,8/20/17,t,13,t,t,281,District 17,36.1437448,-86.7629664,335,1,Entire home/apt,12,2 baths,2,6,$95.00 ,45,2.64,4.87,4.91,4.87,4.87,4.93,4.8,4.82,,,,
805025432139450624,stone perch getaway nw nashville,38962393,Mary,7/19/15,t,2,t,t,2,District 1,36.26093,-86.91031,173,2,Entire home/apt,6,2.5 baths,2,0,$212.00 ,32,1.96,5,5,5,5,5,4.94,5,,,,
805115308216876544,crow's nest - midtown,32909333,Jack,5/8/15,f,1,t,t,1,District 19,36.14854,-86.7952,360,1,Entire home/apt,2,1 bath,NA,NA,"",1,0.46,4,5,5,5,5,5,5,,,,
805645874325071104,townhome w porch & balcony - long term stay discnt,67801225,Taslim,4/18/16,f,2,t,t,2,District 5,36.19978,-86.75305,176,1,Entire home/apt,10,3.5 baths,3,NA,"",27,1.57,4.52,4.67,4.19,4.85,4.78,4.48,4.48,,,,
805945737082366336,downtown hidden gem - walk everywhere, Great Views,496729982,Erin,1/18/23,f,1,t,t,1,District 19,36.16319,-86.78466,115,1,Entire home/apt,2,1 bath,1,1,$204.00 ,50,2.98,4.92,4.96,4.88,5,4.94,4.96,4.86,,,
805996516579949312,nash nest at golf retreat,340401237,Leslie,3/5/20,t,1,t,f,1,District 29,36.08683,-86.62741,165,30,Entire home/apt,4,1 bath,1,1,$120.00 ,16,1.02,4.81,4.63,4.88,4.88,4.81,4.63,4.69,,,,
806059066622611968,the austen: huge hillsboro home, Rooftop, Parking,6675690,Isabeau And Shaun,5/31/13,t,64,t,t,84,District 18,36.1333087,-86.8043026,333,3,Entire home/apt,12,3.5 baths,4,6,$273.00 ,16,1.02,4.81,4.81,4.94,4.94,4.75,4.94,4.88,,
806500945007202432,entire house 5min from downtown,459444017,Mario,5/16/22,f,2,t,f,2,District 21,36.17759,-86.80414,240,30,Entire home/apt,8,2 baths,3,6,$105.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
806532826747061760,spacious nashville home + 2 mins to bna airport,54420321,Jessi,1/12/16,"",1,t,f,4,District 15,36.14441,-86.67095,0,2,Entire home/apt,4,2 baths,2,NA,"",23,1.38,5,5,5,5,5,4.96,5,,,,
806603177661444224,luxury 2 br condo, patio, pool in Prime location,449210171,Linda,3/12/22,t,8,t,f,8,District 19,36.1471574,-86.781398,206,2,Entire home/apt,4,1 bath,2,2,$350.00 ,65,4.15,4.89,4.94,4.89,4.89,4.92,4.83,4.83,,
806614861314382464,luxury 1-bedroom gem steps from broadway,449210171,Linda,3/12/22,t,8,t,f,8,District 19,36.1544811,-86.763891,207,2,Entire home/apt,3,1 bath,1,1,$194.00 ,76,4.65,4.97,5,4.97,4.96,5,4.84,4.88,,,,
806619372592440960,stay in nashville's finest 1-bedroom loft!,449210171,Linda,3/12/22,t,8,t,f,8,District 19,36.1471574,-86.781398,194,2,Entire home/apt,3,1 bath,1,2,$264.00 ,85,5.2,4.96,4.99,4.87,4.93,4.94,4.96,4.86,,,,
806727934998140032,walk to vanderbilt, parks, shops,6512870,Aditi,5/21/13,f,2,t,t,3,District 18,36.1379684,-86.8197198,358,30,Entire home/apt,2,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,
806730353690753152,nash home, 2 Miles From Downtown,29074554,Jen,3/10/15,t,3,t,t,6,District 21,36.17509,-86.80626,0,1,Entire home/apt,6,3 baths,3,NA,"",18,1.22,4.72,4.89,4.78,4.94,4.83,4.5,4.72,,,
806761483105672192,modern condo 1 block from vanderbilt!,496663634,Jacoline,1/17/23,t,2,t,t,2,District 19,36.14777,-86.79588,0,30,Entire home/apt,2,1 bath,1,NA,"",6,0.4,4.67,4.83,4.17,4.83,5,4.83,4.17,,,,
806780471028983296,nashville resort 1 bedroom 1 bath,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21627,-86.70441,64,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
806784306565566208,nashville resort 1 bedroom/ kitchen,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21773,-86.70607,64,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
806787973691977856,nashville resort 1 bedroom,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21757,-86.70515,64,2,Entire home/apt,4,1 bath,1,NA,"",1,0.07,5,4,5,3,5,5,4,,,,
806791799299608576,nashville resort 2 bedroom,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21836,-86.70568,64,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
806794580014404352,nashville resort 2 bedroom,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21752,-86.70545,64,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
806795428446312192,nashville resort 2 bedroom,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21653,-86.7052,64,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
806923301043061632,entire condo hosted by angela,54295263,Angela,1/12/16,t,1,t,t,1,District 19,36.14755,-86.78168,110,3,Entire home/apt,4,1 bath,1,1,$184.00 ,25,1.55,4.96,4.96,4.92,4.92,5,4.88,4.88,,,,
807236858142835840,club nashville resort 1 bedroom,457152913,Todd,5/2/22,t,9,t,t,321,District 15,36.21688,-86.70529,69,2,Entire home/apt,4,1 bath,1,1,$121.00 ,1,1,5,5,5,5,5,5,5,,,,
807240854705145344,club nashville resort 2 bedroom,457152913,Todd,5/2/22,t,9,t,t,321,District 15,36.21834,-86.70589,42,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
807379740266738048,club nashville resort 2 bedroom,457152913,Todd,5/2/22,t,9,t,t,321,District 15,36.21851,-86.704,42,2,Entire home/apt,6,2 baths,2,2,$196.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
807457353145403648,*game room* rooftop deck* central location,205078166,Sue,7/25/18,t,2,t,t,15,District 17,36.13773,-86.77851,334,2,Entire home/apt,14,2.5 baths,3,9,$217.00 ,14,0.92,4.57,4.57,4.57,4.57,4.71,4.64,4.5,,,,
807522805899943936,excellent location, super cute and cozy,79891552,Saurin,6/25/16,f,7,t,f,7,District 21,36.1571714,-86.8189157,252,30,Entire home/apt,5,2 baths,2,NA,"",2,0.13,3,3,3,4,4,4,3,,,
807748238037687296,nashville 1 br 1 bath,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.21753,-86.70417,64,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
807749570620939520,nashville 1 bedroom,240078487,Steven,1/30/19,t,15,t,t,467,District 15,36.218,-86.70474,65,2,Entire home/apt,4,1 bath,1,2,$210.00 ,2,0.14,5,5,5,5,4,5,4.5,,,,
807886946609811968,luxury 2-bd, 2-bth Downtown Riverfront, Park Free,45101594,Scarlett,9/25/15,t,48,t,t,50,District 19,36.1716029,-86.7796691,325,2,Entire home/apt,6,2 baths,2,3,$287.00 ,37,2.33,4.97,4.95,4.97,4.92,5,4.7,4.84,,
807932776474044160,easy access~3br/3ba fast access to airport/d'town,496931024,Steve,1/19/23,f,1,t,t,1,District 13,36.1519164,-86.6323131,324,30,Entire home/apt,6,3 baths,3,3,$138.00 ,2,0.13,5,5,5,5,5,5,5,,,,
807944150837074688,bellevue cottage,474992971,Heather,8/14/22,t,1,t,t,1,District 22,36.071935,-86.942654,161,1,Entire home/apt,4,1 bath,1,2,$130.00 ,58,3.49,4.93,5,4.9,4.95,4.98,4.91,4.9,,,,
807961999481675008,club nashville resort 1 bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.21708,-86.70514,66,2,Entire home/apt,4,1 bath,1,NA,"",1,0.07,5,4,5,5,5,4,3,,,,
807964147309176064,club nashville resort 2 bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.21796,-86.70553,66,2,Entire home/apt,6,2 baths,2,NA,"",1,0.07,5,5,5,5,5,5,5,,,,
807965432522408832,club nashville resort one bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.21693,-86.70582,66,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
807966825331061888,club nashville resort 2 bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.21799,-86.70422,66,2,Entire home/apt,6,2 baths,2,NA,"",1,0.08,5,5,5,5,5,5,5,,,,
807975869017912832,charming heart haven-stylish nash getaway-pool-gym,484163143,James,10/18/22,t,10,t,t,10,District 21,36.15961,-86.8056,152,1,Entire home/apt,4,1 bath,1,2,$95.00 ,85,5.12,4.87,4.93,4.93,4.93,5,4.74,4.82,,,,
808016724452355072,lavish 2br - walk to centennial park,134126657,Vacasa Tennessee,6/8/17,f,105,t,t,407,District 21,36.14654,-86.81596,365,2,Entire home/apt,8,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808017931409126144,beautiful house downtown nashville & geodis park!,136119162,Carissa And Ian,6/20/17,"",4,t,f,5,District 17,36.12209,-86.75376,210,30,Entire home/apt,12,3.5 baths,4,NA,"",56,3.41,4.96,4.91,4.93,4.96,4.95,4.61,4.88,,,,
808145194777557760,hot tub + luxe 4bd + parking + wet bar + 2 patios,491589910,Melissa,12/15/22,t,3,t,t,3,District 21,36.15407,-86.8229,306,1,Entire home/apt,12,4.5 baths,4,9,$361.00 ,24,1.49,4.96,5,4.92,4.92,5,4.88,4.92,,,,
808184572564989568,hot tub + luxe 4bd + parking + wet bar + 2 patios,491589910,Melissa,12/15/22,t,3,t,t,3,District 24,36.15191,-86.82509,320,1,Entire home/apt,12,4.5 baths,4,9,$363.00 ,19,1.28,4.95,4.95,4.95,4.95,4.95,4.89,4.84,,,,
808536149496210816,hanks hangout-modern 2/2.5 bath/rooftop deck,146884195,David,8/20/17,t,13,t,t,281,District 8,36.243151,-86.7371608,358,1,Entire home/apt,8,2.5 baths,2,4,$67.00 ,45,2.8,4.87,4.89,4.8,4.73,4.89,4.82,4.76,,,,
808657393798944000,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808657419343023616,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,2,$181.00 ,2,0.26,5,5,5,5,5,5,5,,,,
808657536422141184,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,2,$181.00 ,3,0.24,5,5,5,5,5,5,5,,,,
808657982551909632,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,NA,"",2,0.13,3,3,3,3,3,3,3,,,,
808658051240675456,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,2,$181.00 ,2,0.14,4,4.5,5,5,4.5,4.5,4.5,,,,
808658127645998592,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808658189589467264,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,2,$181.00 ,3,0.18,4.67,5,5,5,4.67,5,4.67,,,,
808658402083170688,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808658442501470208,wyndham nashville resort | 1br/1ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,341,2,Entire home/apt,4,1 bath,1,NA,"",1,0.11,2,1,4,5,4,4,3,,,,
808658597896029952,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,335,2,Entire home/apt,6,2 baths,2,3,$199.00 ,1,0.07,5,5,5,5,5,5,5,,,,
808658661067742592,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,336,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808659024221513472,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,335,2,Entire home/apt,6,2 baths,2,3,$199.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808659025041504000,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,336,2,Entire home/apt,6,2 baths,2,NA,"",1,0.16,3,1,4,5,2,5,4,,,,
808659048660030336,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,336,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808659136450603904,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,325,2,Entire home/apt,6,2 baths,2,3,$199.00 ,8,0.9,4.75,4.5,4.63,4.75,4.88,4.88,4.63,,,,
808659220931811968,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,336,2,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808659294545063680,wyndham nashville resort | 2br/2ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,335,2,Entire home/apt,6,2 baths,2,3,$199.00 ,3,0.56,5,5,5,5,5,5,5,,,,
808659766517788672,wyndham nashville resort | 3br/3ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,181,2,Entire home/apt,8,3 baths,3,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
808659940257963136,wyndham nashville resort | 3br/3ba king bed suite,389697794,David,2/22/21,t,36,t,t,1229,District 15,36.2179609,-86.7037337,181,2,Entire home/apt,8,3 baths,3,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
